State,District,Taluka/Tehsil,Latitude,Longitude
Gujarat,Panch Mahals,Shehera,22.936255157386345,73.62268016917861
Gujarat,Patan,Harij,23.769126985497433,71.9253781739044
Gujarat,Patan,Patan,23.894670197348905,72.14212678228735
Gujarat,Patan,Radhanpur,23.843795107881096,71.60605980563027
Gujarat,Patan,Sami,23.61225809689423,71.72067634910726
Gujarat,Patan,Santalpur,23.80335364372929,71.29379938463119
Gujarat,Patan,Siddhapur,23.888201404413756,72.36760167355308
Gujarat,Patan,n.a. ( 922),23.6721920465489,72.13766313050795
Gujarat,Patan,n.a. ( 930),23.63883386495613,71.42785255194157
Gujarat,Porbandar,Kutiyana,21.609309920111315,69.99610286305335
Gujarat,Porbandar,Porbandar,21.638515944466132,69.70259902008497
Gujarat,Porbandar,Ranavav,21.66659374165803,69.81227860484341
Gujarat,Rajkot,Dhoraji,21.69379547240712,70.40234074462926
Gujarat,Rajkot,Gondal,21.912845923863323,70.81127360554107
Gujarat,Rajkot,Jam Kandorna,21.91776997372516,70.46159207754302
Gujarat,Rajkot,Jasdan,22.08137382495471,71.24740641684569
Gujarat,Rajkot,Jetpur,21.749846520631216,70.66832638438848
Gujarat,Rajkot,Kotda Sangani,22.03696870229279,70.91344354879651
Gujarat,Rajkot,Lodhi ka Mahal,22.191613069799267,70.6755281245963
Gujarat,Rajkot,Padadhari,22.412493929644963,70.61507213252713
Gujarat,Rajkot,Rajkot,22.269682107119223,70.91548594460251
Gujarat,Rajkot,Upleta,21.792509845115823,70.23548420974873
Gujarat,Rajkot,n.a. ( 1171),22.072598244132,70.64396462962337
Gujarat,Rajkot,n.a. ( 1182),22.008991649921192,71.05282372827882
Gujarat,Sabar Kantha,Himatnagar,23.610554084051966,73.01148028695744
Gujarat,Sabar Kantha,Idar,23.851687021927944,72.99043848186732
Gujarat,Sabar Kantha,Khed Brahma,24.201449017071024,73.06234611441919
Gujarat,Sabar Kantha,Prantij,23.40342965754042,72.9517765500885
Gujarat,Sabar Kantha,Vijayanagar,23.97453509238412,73.29143573564946
Gujarat,Surat,Bardoli,21.13492944896481,73.171718069399
Gujarat,Surat,Chorasi,21.146464910119676,72.83401248681193
Gujarat,Surat,Kamrej,21.25871526251455,73.01539852548882
Gujarat,Surat,Mahuva,20.944944812178072,73.20018446343767
Gujarat,Surat,Mandvi,21.322265214248294,73.27141665428864
Gujarat,Surat,Mangrol,21.44131848378397,73.29292879504374
Gujarat,Surat,Olpad,21.34136222842865,72.76089992588832
Gujarat,Surat,Palsana,21.114608190718254,73.01225752170768
Gujarat,Surat,n.a. ( 1327),21.162903734789012,72.67588562561201
Gujarat,Surat,n.a. ( 1344),21.128294597003947,72.68575289666475
Gujarat,Surat,n.a. ( 1348),21.11676478154466,72.70059880255869
Gujarat,Surat,n.a. ( 1349),21.105625415307145,72.67201958281689
Gujarat,Surat,n.a. ( 1352),21.09710377501171,72.67959507720603
Gujarat,Surat,n.a. ( 1359),21.070487428835268,72.65146974249453
Gujarat,Surendranagar,Chotila,22.396941746091564,71.19093002193564
Gujarat,Surendranagar,Dasada,23.24372741325992,71.78916803046745
Gujarat,Surendranagar,Dhrangadhra,22.975619239617757,71.48786006556539
Gujarat,Surendranagar,Lakhtar,22.884801530438445,71.85124071760853
Gujarat,Surendranagar,Limbdi,22.568467743419827,71.88935919514847
Gujarat,Surendranagar,Muli,22.700113074884193,71.36327685485558
Gujarat,Surendranagar,Sayla,22.428873000191228,71.43085093242449
Gujarat,Surendranagar,Wadhwan,22.694535180432602,71.64530232540683
Gujarat,Tapi,Nijhar,21.494262347747156,74.11836445423913
Gujarat,Tapi,Songadh,21.192240078493167,73.60886532519316
Gujarat,Tapi,Uchchhal,21.279860150973576,73.7957715954522
Gujarat,Tapi,Valod,21.05447207155561,73.28203348035069
Gujarat,Tapi,Vyara,21.01019327203499,73.40953585619981
Gujarat,The Dangs,Ahwa,20.798737510883633,73.7061455249813
Gujarat,Vadodara,Dabhoi,22.119230577655287,73.39058591088975
Gujarat,Vadodara,Karjan,21.985946905049072,73.13910549580602
Gujarat,Vadodara,Padra,22.181262401543957,73.00775862550525
Gujarat,Vadodara,Savli,22.583262339571046,73.28845932340624
Gujarat,Vadodara,Sinor,21.974110227517432,73.34466891165788
Gujarat,Vadodara,Vadodara,22.282644939470472,73.18558446259792
Gujarat,Vadodara,Waghoriya,22.34309554260179,73.39924581655595
Gujarat,Valsad,Dharampur,20.3905895558802,73.27084248833373
Gujarat,Valsad,Pardi,20.426284638490703,72.9819761423584
